city,timestamp,temperature,season
New York,2010-04-23,13.909408879574103,spring
New York,2010-04-24,16.609597572313756,spring
New York,2010-04-25,7.960838177892067,spring
New York,2010-04-26,12.07113391711041,spring
New York,2010-04-27,9.046346664500222,spring
New York,2010-04-28,15.48120786241444,spring
New York,2010-04-29,12.521501724201615,spring
New York,2010-04-30,18.52985205240684,spring
New York,2010-05-01,5.051123608759184,spring
New York,2010-05-02,5.5365797483627635,spring
New York,2010-05-03,11.84362184406836,spring
New York,2010-05-04,7.89593702420849,spring
New York,2010-05-05,9.190983425363278,spring
New York,2010-05-06,14.508710177622609,spring
New York,2010-05-07,8.961347138570236,spring
New York,2010-05-08,4.766177327184774,spring
New York,2010-05-09,7.073114731840474,spring
New York,2010-05-10,5.866322606624401,spring
New York,2010-05-11,7.8969920228119355,spring
New York,2010-05-12,6.809711922334261,spring
New York,2010-05-13,16.37971925890658,spring
New York,2010-05-14,8.063409188128182,spring
New York,2010-05-15,5.1360172096355186,spring
New York,2010-05-16,1.20852253308795,spring
New York,2010-05-17,13.53082975567212,spring
New York,2010-05-18,19.490515866847122,spring
New York,2010-05-19,12.098118208595366,spring
New York,2010-05-20,8.923489422868272,spring
New York,2010-05-21,2.367067814829149,spring
New York,2010-05-22,8.930620402754858,spring
New York,2010-05-23,6.873036767446531,spring
New York,2010-05-24,11.98970273993035,spring
New York,2010-05-25,12.654367839340336,spring
New York,2010-05-26,12.99421401196932,spring
New York,2010-05-27,12.970221130277658,spring
New York,2010-05-28,15.115207553250544,spring
New York,2010-05-29,7.176273278452676,spring
New York,2010-05-30,3.7911639477180117,spring
New York,2010-05-31,10.50856565510052,spring
New York,2010-06-01,32.325038606467004,summer
New York,2010-06-02,23.768419384885952,summer
New York,2010-06-03,15.827976588507472,summer
New York,2010-06-04,16.528294564209077,summer
New York,2010-06-05,20.854601115086602,summer
New York,2010-06-06,10.364691570697103,summer
New York,2010-06-07,29.003082978850053,summer
New York,2010-06-08,25.919161406186717,summer
New York,2010-06-09,27.587362636005693,summer
New York,2010-06-10,28.77255615812638,summer
New York,2010-06-11,23.739214205136815,summer
New York,2010-06-12,24.463884115361083,summer
New York,2010-06-13,16.839205369884453,summer
New York,2010-06-14,24.462468722838402,summer
New York,2010-06-15,19.706988252818547,summer
New York,2010-06-16,23.454112879647834,summer
New York,2010-06-17,22.446630564510922,summer
New York,2010-06-18,28.848993235644453,summer
New York,2010-06-19,24.34613277136003,summer
New York,2010-06-20,17.47788830808625,summer
New York,2010-06-21,26.08895568631328,summer
New York,2010-06-22,24.77260901947097,summer
New York,2010-06-23,22.335793626774997,summer
New York,2010-06-24,27.557495387031715,summer
New York,2010-06-25,30.81434236505387,summer
New York,2010-06-26,24.537867354186947,summer
New York,2010-06-27,30.579279019408848,summer
New York,2010-06-28,23.10969714565993,summer
New York,2010-06-29,30.11095818162545,summer
New York,2010-06-30,19.324609359078735,summer
New York,2010-07-01,20.562226372264703,summer
New York,2010-07-02,18.85000505377185,summer
New York,2010-07-03,23.684557105370075,summer
New York,2010-07-04,29.485536143529796,summer
New York,2010-07-05,23.14508801020275,summer
New York,2010-07-06,33.116507215343766,summer
New York,2010-07-07,30.709393604290376,summer
New York,2010-07-08,39.745865316434546,summer
New York,2010-07-09,27.461021455469794,summer
New York,2010-07-10,28.69154939493182,summer
New York,2010-07-11,29.190671970157208,summer
New York,2010-07-12,26.272930364244104,summer
New York,2010-07-13,21.228354677043292,summer
New York,2010-07-14,26.84902449722019,summer
New York,2010-07-15,24.929375596599435,summer
New York,2010-07-16,28.00931953066966,summer
New York,2010-07-17,28.399309168770515,summer
New York,2010-07-18,20.140676591417314,summer
New York,2010-07-19,27.009620019689102,summer
New York,2010-07-20,26.113857350334087,summer
New York,2010-07-21,17.49344262325688,summer
New York,2010-07-22,32.603195051679066,summer
New York,2010-07-23,28.26926502829742,summer
New York,2010-07-24,25.582470976010146,summer
New York,2010-07-25,18.012437100804128,summer
New York,2010-07-26,30.760021165166698,summer
New York,2010-07-27,21.586739767121365,summer
New York,2010-07-28,27.410639969028978,summer
New York,2010-07-29,19.01859760724323,summer
New York,2010-07-30,18.814802086356384,summer
New York,2010-07-31,26.100441746822867,summer
New York,2010-08-01,24.454078929400353,summer
New York,2010-08-02,23.147764626961052,summer
New York,2010-08-03,30.69434754803609,summer
New York,2010-08-04,24.944543417454,summer
New York,2010-08-05,27.07998571889179,summer
New York,2010-08-06,24.164297116296986,summer
New York,2010-08-07,24.057584160080133,summer
New York,2010-08-08,22.362790848466542,summer
New York,2010-08-09,16.820028425652936,summer
New York,2010-08-10,21.86880033044909,summer
New York,2010-08-11,30.74268372862743,summer
New York,2010-08-12,29.73468381882812,summer
New York,2010-08-13,30.823449722704176,summer
New York,2010-08-14,26.396190179895303,summer
New York,2010-08-15,32.11767617863771,summer
New York,2010-08-16,28.36176665693035,summer
New York,2010-08-17,24.217144319822268,summer
New York,2010-08-18,25.81025160168784,summer
New York,2010-08-19,19.699206575487825,summer
New York,2010-08-20,36.580045383623876,summer
New York,2010-08-21,18.655358837483824,summer
New York,2010-08-22,26.44936618096756,summer
New York,2010-08-23,30.60233291104225,summer
New York,2010-08-24,31.67702377408955,summer
New York,2010-08-25,26.070782414052445,summer
New York,2010-08-26,26.140514439921063,summer
New York,2010-08-27,18.298255752587096,summer
New York,2010-08-28,22.628233885345963,summer
New York,2010-08-29,16.26949822087695,summer
New York,2010-08-30,17.470557051797158,summer
New York,2010-08-31,28.905660952143442,summer
New York,2010-09-01,22.51550904243487,autumn
New York,2010-09-02,24.39990392836636,autumn
New York,2010-09-03,22.429162175397526,autumn
New York,2010-09-04,17.545165980622805,autumn
New York,2010-09-05,14.491209145265643,autumn
New York,2010-09-06,9.730217879567872,autumn
New York,2010-09-07,16.027967068056952,autumn
New York,2010-09-08,5.739418827363108,autumn
New York,2010-09-09,16.241478611043593,autumn
New York,2010-09-10,16.766744611666464,autumn
New York,2010-09-11,13.698885211305939,autumn
New York,2010-09-12,17.63798230806779,autumn
New York,2010-09-13,14.740121423634664,autumn
New York,2010-09-14,12.542064788811897,autumn
New York,2010-09-15,13.59888101532512,autumn
New York,2010-09-16,12.984224639563395,autumn
New York,2010-09-17,14.09610819536378,autumn
New York,2010-09-18,11.880597728031042,autumn
New York,2010-09-19,8.17435583058735,autumn
New York,2010-09-20,10.842631588997246,autumn
New York,2010-09-21,12.850581510227778,autumn
New York,2010-09-22,23.249952690680967,autumn
New York,2010-09-23,19.640083827420163,autumn
New York,2010-09-24,17.611478470746338,autumn
New York,2010-09-25,13.668461226961751,autumn
New York,2010-09-26,24.082261739214164,autumn
New York,2010-09-27,14.535320227150645,autumn
New York,2010-09-28,17.776881558298413,autumn
New York,2010-09-29,13.851731221169722,autumn
New York,2010-09-30,13.944763967558938,autumn
New York,2010-10-01,20.561898511838102,autumn
New York,2010-10-02,15.696215931617962,autumn
New York,2010-10-03,11.206998891206181,autumn
New York,2010-10-04,14.646612432723243,autumn
New York,2010-10-05,9.186661449537898,autumn
New York,2010-10-06,21.16380177976986,autumn
New York,2010-10-07,16.803508215328264,autumn
New York,2010-10-08,12.766048467322305,autumn
New York,2010-10-09,15.175226469718849,autumn
New York,2010-10-10,23.63588151764229,autumn
New York,2010-10-11,28.555798723536448,autumn
New York,2010-10-12,11.827064354667398,autumn
New York,2010-10-13,19.935678259178626,autumn
New York,2010-10-14,16.79937148495732,autumn
New York,2010-10-15,12.821107135719707,autumn
New York,2010-10-16,23.848249652554152,autumn
New York,2010-10-17,5.963002639199112,autumn
New York,2010-10-18,14.042087616423526,autumn
New York,2010-10-19,20.017956831378736,autumn
New York,2010-10-20,13.674879419455086,autumn
New York,2010-10-21,17.252865661126496,autumn
New York,2010-10-22,15.351278132144882,autumn
New York,2010-10-23,6.776963515907614,autumn
New York,2010-10-24,16.864077008140118,autumn
New York,2010-10-25,14.834743697251497,autumn
New York,2010-10-26,19.81687271036202,autumn
New York,2010-10-27,15.478493439085431,autumn
New York,2010-10-28,14.502173946914366,autumn
New York,2010-10-29,11.351117319464908,autumn
New York,2010-10-30,13.746769956018316,autumn
New York,2010-10-31,17.215233529621578,autumn
New York,2010-11-01,12.765084506441989,autumn
New York,2010-11-02,11.256826325046742,autumn
New York,2010-11-03,7.407269206215612,autumn
New York,2010-11-04,24.468764510986556,autumn
New York,2010-11-05,10.178938246358843,autumn
New York,2010-11-06,22.190842997357993,autumn
New York,2010-11-07,13.692143327444377,autumn
New York,2010-11-08,18.185754609974726,autumn
New York,2010-11-09,21.1422563949187,autumn
New York,2010-11-10,16.68144249852013,autumn
New York,2010-11-11,15.42024012847347,autumn
New York,2010-11-12,24.01478039251393,autumn
New York,2010-11-13,14.579085537991352,autumn
New York,2010-11-14,9.719514566318638,autumn
New York,2010-11-15,14.208037796931594,autumn
New York,2010-11-16,9.305943517346972,autumn
New York,2010-11-17,11.647102278444702,autumn
New York,2010-11-18,16.78951687311541,autumn
New York,2010-11-19,20.278860639795173,autumn
New York,2010-11-20,14.527826459108198,autumn
New York,2010-11-21,15.961053601090418,autumn
New York,2010-11-22,12.75658819559803,autumn
New York,2010-11-23,16.173955157780284,autumn
New York,2010-11-24,18.981564834681027,autumn
New York,2010-11-25,9.432840975215523,autumn
New York,2010-11-26,13.124789556029516,autumn
New York,2010-11-27,19.45975606858776,autumn
New York,2010-11-28,12.057570695780438,autumn
New York,2010-11-29,15.832338566458745,autumn
New York,2010-11-30,23.330058482092035,autumn
New York,2010-12-01,9.170437382669204,winter
New York,2010-12-02,2.2901141129548295,winter
New York,2010-12-03,-8.834203161661913,winter
New York,2010-12-04,-0.29064656428301355,winter
New York,2010-12-05,2.3462352590551085,winter
New York,2010-12-06,-0.30458516945665864,winter
New York,2010-12-07,-5.973243358693644,winter
New York,2010-12-08,3.2043621069184858,winter
New York,2010-12-09,1.3263862451181485,winter
New York,2010-12-10,-4.2814157705415665,winter
New York,2010-12-11,11.698894285278445,winter
New York,2010-12-12,-3.9484401540028857,winter
New York,2010-12-13,5.0155651406247825,winter
New York,2010-12-14,-6.521547434497333,winter
New York,2010-12-15,-0.6468354269917485,winter
New York,2010-12-16,-1.1460579553280024,winter
New York,2010-12-17,0.2585039884622114,winter
New York,2010-12-18,11.00998839914346,winter
New York,2010-12-19,-1.8056004903002187,winter
New York,2010-12-20,3.241359379151284,winter
New York,2010-12-21,1.109283460481857,winter
New York,2010-12-22,-6.063062333525754,winter
New York,2010-12-23,4.363948472442925,winter
New York,2010-12-24,2.0060420997621873,winter
New York,2010-12-25,4.534424274931884,winter
New York,2010-12-26,-0.49555788345677654,winter
New York,2010-12-27,2.6023458826704204,winter
New York,2010-12-28,7.829228096622375,winter
New York,2010-12-29,-0.2365418714755854,winter
New York,2010-12-30,-1.8525203876804315,winter
New York,2010-12-31,6.279388486079503,winter
New York,2011-01-01,2.3034273419623252,winter
New York,2011-01-02,3.976789499474704,winter
New York,2011-01-03,-0.21022757204511627,winter
New York,2011-01-04,9.608177396166367,winter
New York,2011-01-05,0.8264969450539017,winter
New York,2011-01-06,3.3182344553355736,winter
New York,2011-01-07,3.3976825785682574,winter
New York,2011-01-08,6.109798538839698,winter
New York,2011-01-09,-6.360263895865209,winter
New York,2011-01-10,-9.656034195134286,winter
New York,2011-01-11,0.6177147678273796,winter
New York,2011-01-12,-4.04356595677344,winter
New York,2011-01-13,-4.770211672746125,winter
New York,2011-01-14,-4.027179113411688,winter
New York,2011-01-15,4.7945868303546435,winter
New York,2011-01-16,4.5367443980280395,winter
New York,2011-01-17,-4.965271924515608,winter
New York,2011-01-18,4.922408972114577,winter
New York,2011-01-19,-4.437386609407204,winter
New York,2011-01-20,5.326655039696895,winter
New York,2011-01-21,-4.417531945227128,winter
New York,2011-01-22,-2.954553679865019,winter
New York,2011-01-23,0.21162872225885793,winter
New York,2011-01-24,-7.165065102838124,winter
New York,2011-01-25,2.5233238477467665,winter
New York,2011-01-26,-8.124383869081532,winter
New York,2011-01-27,5.080917612491173,winter
New York,2011-01-28,-3.1457771302197224,winter
New York,2011-01-29,7.552695763817851,winter
New York,2011-01-30,3.7083037082279366,winter
New York,2011-01-31,-6.49013757101597,winter
New York,2011-02-01,2.9683415616040087,winter
New York,2011-02-02,5.939380266382121,winter
New York,2011-02-03,0.1610981263429318,winter
New York,2011-02-04,-2.9954078497560257,winter
New York,2011-02-05,-0.2300432266843844,winter
New York,2011-02-06,1.5997698583075208,winter
New York,2011-02-07,0.5869202822178672,winter
New York,2011-02-08,2.251479109896097,winter
New York,2011-02-09,1.3485815466578828,winter
New York,2011-02-10,-0.7948531162913379,winter
New York,2011-02-11,-2.39066937382253,winter
New York,2011-02-12,-2.9144597080251455,winter
New York,2011-02-13,0.7607076602494506,winter
New York,2011-02-14,1.981589786058512,winter
New York,2011-02-15,7.522277388267299,winter
New York,2011-02-16,-1.9810043687042485,winter
New York,2011-02-17,2.744110775543719,winter
New York,2011-02-18,-0.021000225978304893,winter
New York,2011-02-19,2.5031136922363686,winter
New York,2011-02-20,-1.0419586085378951,winter
New York,2011-02-21,0.8912330337837402,winter
New York,2011-02-22,-0.24333493810861034,winter
New York,2011-02-23,-3.9506974997903055,winter
New York,2011-02-24,8.395161838839462,winter
New York,2011-02-25,-1.8391704583235233,winter
New York,2011-02-26,2.8019030469004775,winter
New York,2011-02-27,0.7965671314679315,winter
New York,2011-02-28,-1.851838002120054,winter
New York,2011-03-01,7.663841256861887,spring
New York,2011-03-02,16.381244468702214,spring
New York,2011-03-03,11.549779427919278,spring
New York,2011-03-04,14.271694051275734,spring
New York,2011-03-05,13.224005954134597,spring
New York,2011-03-06,13.639548175331374,spring
New York,2011-03-07,5.711966434397713,spring
New York,2011-03-08,8.420621301910847,spring
New York,2011-03-09,7.381232248855685,spring
New York,2011-03-10,13.653283383233328,spring
New York,2011-03-11,3.596083584509655,spring
New York,2011-03-12,11.286439119347518,spring
New York,2011-03-13,4.656705952675909,spring
New York,2011-03-14,3.6757710813888425,spring
New York,2011-03-15,14.03075051926911,spring
New York,2011-03-16,13.969285272227868,spring
New York,2011-03-17,7.82934755863149,spring
New York,2011-03-18,6.5122864795243505,spring
New York,2011-03-19,2.3274775702850836,spring
New York,2011-03-20,5.389957085970617,spring
New York,2011-03-21,5.652793782547322,spring
New York,2011-03-22,7.052723136916017,spring
New York,2011-03-23,18.824921015335686,spring
New York,2011-03-24,5.920603411601878,spring
New York,2011-03-25,13.27501081745249,spring
New York,2011-03-26,6.8398685528230505,spring
New York,2011-03-27,12.211835540649043,spring
New York,2011-03-28,7.775448933748504,spring
New York,2011-03-29,8.368510603491316,spring
New York,2011-03-30,7.070442367367073,spring
New York,2011-03-31,7.9838990438778845,spring
New York,2011-04-01,5.602760652479711,spring
New York,2011-04-02,8.45499989192264,spring
New York,2011-04-03,10.905797743549217,spring
New York,2011-04-04,6.330977524339142,spring
New York,2011-04-05,5.291167292231878,spring
New York,2011-04-06,14.381478993906219,spring
New York,2011-04-07,6.796653599475416,spring
New York,2011-04-08,2.0833223346936425,spring
New York,2011-04-09,11.690535964883185,spring
New York,2011-04-10,11.461243410547647,spring
New York,2011-04-11,13.870527765048145,spring
New York,2011-04-12,16.308388115817763,spring
New York,2011-04-13,7.159219940166695,spring
New York,2011-04-14,14.626156283997616,spring
New York,2011-04-15,1.3518502416894262,spring
New York,2011-04-16,16.39081694214132,spring
New York,2011-04-17,8.791440174243807,spring
New York,2011-04-18,8.714099303357706,spring
New York,2011-04-19,23.16924166243527,spring
New York,2011-04-20,9.627743373426709,spring
New York,2011-04-21,10.408679701678183,spring
New York,2011-04-22,14.446737996501984,spring
New York,2011-04-23,7.476735456786004,spring
New York,2011-04-24,12.873150449732497,spring
New York,2011-04-25,11.078361021338258,spring
New York,2011-04-26,5.917572345900767,spring
New York,2011-04-27,9.397436808308546,spring
New York,2011-04-28,2.5604137698775142,spring
New York,2011-04-29,6.872889300242473,spring
New York,2011-04-30,11.621394208851829,spring
New York,2011-05-01,11.716623833277916,spring
New York,2011-05-02,9.297902718219563,spring
New York,2011-05-03,8.727674367903914,spring
New York,2011-05-04,14.780399420720599,spring
New York,2011-05-05,5.281407820927429,spring
New York,2011-05-06,10.81232477505348,spring
New York,2011-05-07,11.71340856630589,spring
New York,2011-05-08,10.559270922036342,spring
New York,2011-05-09,18.68546634254513,spring
New York,2011-05-10,16.734063998471882,spring
New York,2011-05-11,19.301333385069793,spring
New York,2011-05-12,4.620476712833879,spring
New York,2011-05-13,16.784123713306258,spring
New York,2011-05-14,7.61665100237295,spring
New York,2011-05-15,10.150316447142258,spring
New York,2011-05-16,16.57688440624055,spring
New York,2011-05-17,9.89646467785073,spring
New York,2011-05-18,18.747082347575702,spring
New York,2011-05-19,11.664770244875537,spring
New York,2011-05-20,20.376606926000804,spring
New York,2011-05-21,14.172406435939841,spring
New York,2011-05-22,25.33559908919726,spring
New York,2011-05-23,12.38568619884864,spring
New York,2011-05-24,7.403680521191384,spring
New York,2011-05-25,2.425726162385695,spring
New York,2011-05-26,4.075870600272834,spring
New York,2011-05-27,5.470921422597711,spring
New York,2011-05-28,19.00329636063461,spring
New York,2011-05-29,7.285800714261599,spring
New York,2011-05-30,13.927283597996475,spring
New York,2011-05-31,5.363411175386053,spring
New York,2011-06-01,24.625752897844457,summer
New York,2011-06-02,20.286054042147804,summer
New York,2011-06-03,25.560370325276605,summer
New York,2011-06-04,25.127743794004825,summer
New York,2011-06-05,17.57458073986046,summer
New York,2011-06-06,34.09116865659888,summer
New York,2011-06-07,18.977782677249042,summer
New York,2011-06-08,28.07147582668695,summer
New York,2011-06-09,26.15304157727261,summer
New York,2011-06-10,24.54201809831203,summer
New York,2011-06-11,18.78459880562597,summer
New York,2011-06-12,16.938893948849696,summer
New York,2011-06-13,32.70851430389344,summer
New York,2011-06-14,32.00522313380068,summer
New York,2011-06-15,30.497810614007552,summer
New York,2011-06-16,14.06433366248493,summer
New York,2011-06-17,35.39413851029742,summer
New York,2011-06-18,27.058535239707805,summer
New York,2011-06-19,30.91125743073777,summer
New York,2011-06-20,18.965504934891058,summer
New York,2011-06-21,28.732586877472652,summer
New York,2011-06-22,26.05070327948961,summer
New York,2011-06-23,21.552988797547723,summer
New York,2011-06-24,28.97241688602872,summer
New York,2011-06-25,24.83347612850774,summer
New York,2011-06-26,26.500908597650746,summer
New York,2011-06-27,29.998863270807906,summer
New York,2011-06-28,28.080491907389863,summer
New York,2011-06-29,25.52259096736823,summer
New York,2011-06-30,16.274868380847963,summer
New York,2011-07-01,38.4656561990121,summer
New York,2011-07-02,25.74725899853666,summer
New York,2011-07-03,26.912595809742164,summer
New York,2011-07-04,20.147765266948372,summer
New York,2011-07-05,20.66737359950581,summer
New York,2011-07-06,19.839338188849204,summer
New York,2011-07-07,19.855685332721443,summer
New York,2011-07-08,25.384872413101736,summer
New York,2011-07-09,30.169546652340717,summer
New York,2011-07-10,25.91847801677916,summer
New York,2011-07-11,21.160384312589457,summer
New York,2011-07-12,24.41345185704735,summer
New York,2011-07-13,26.551037347649356,summer
New York,2011-07-14,25.820635342382722,summer
New York,2011-07-15,25.3786564972769,summer
New York,2011-07-16,29.778329143919173,summer
New York,2011-07-17,29.563174261233264,summer
New York,2011-07-18,32.183815713115955,summer
New York,2011-07-19,26.868129102223623,summer
New York,2011-07-20,22.620875726918165,summer
New York,2011-07-21,28.11118786523134,summer
New York,2011-07-22,28.722719037545808,summer
New York,2011-07-23,28.338110998133214,summer
New York,2011-07-24,18.40676194215839,summer
New York,2011-07-25,26.816339016672604,summer
New York,2011-07-26,26.693308042388253,summer
New York,2011-07-27,18.675514946831832,summer
New York,2011-07-28,27.848400256125807,summer
New York,2011-07-29,21.627922593534553,summer
New York,2011-07-30,19.28825298252606,summer
New York,2011-07-31,29.48227295236385,summer
New York,2011-08-01,24.40030569915879,summer
New York,2011-08-02,28.449332407390806,summer
New York,2011-08-03,34.0922155276995,summer
New York,2011-08-04,29.396013287615904,summer
New York,2011-08-05,24.69044769256734,summer
New York,2011-08-06,28.950812176784552,summer
New York,2011-08-07,26.965568375136662,summer
New York,2011-08-08,22.06336872355489,summer
New York,2011-08-09,20.58328040646482,summer
New York,2011-08-10,24.999301371372024,summer
New York,2011-08-11,27.830974333490893,summer
New York,2011-08-12,20.16858001249073,summer
New York,2011-08-13,20.845814883643904,summer
New York,2011-08-14,25.57706148980197,summer
New York,2011-08-15,16.551637794063414,summer
New York,2011-08-16,21.2244862125574,summer
New York,2011-08-17,32.61911832726833,summer
New York,2011-08-18,28.212937077996436,summer
New York,2011-08-19,31.088843244788507,summer
New York,2011-08-20,34.988006489227146,summer
New York,2011-08-21,27.360810636323283,summer
New York,2011-08-22,26.44328439719483,summer
New York,2011-08-23,29.24963494813568,summer
New York,2011-08-24,36.74260992934571,summer
New York,2011-08-25,20.370522468148756,summer
New York,2011-08-26,14.797151262436419,summer
New York,2011-08-27,32.520244577514426,summer
New York,2011-08-28,24.05275915985192,summer
New York,2011-08-29,23.33618023431368,summer
New York,2011-08-30,23.781199900580962,summer
New York,2011-08-31,31.096781118612988,summer
New York,2011-09-01,15.441406779332063,autumn
New York,2011-09-02,15.569819158898289,autumn
New York,2011-09-03,15.759011383283317,autumn
New York,2011-09-04,14.678682227822677,autumn
New York,2011-09-05,28.945265564622623,autumn
New York,2011-09-06,26.641821631690313,autumn
New York,2011-09-07,15.471787707298843,autumn
New York,2011-09-08,5.122847345865265,autumn
New York,2011-09-09,13.812606597284237,autumn
New York,2011-09-10,22.124729009126174,autumn
New York,2011-09-11,15.044980165231038,autumn
New York,2011-09-12,14.989650082675096,autumn
New York,2011-09-13,20.465319964624182,autumn
New York,2011-09-14,15.914451181054128,autumn
New York,2011-09-15,24.821056936832118,autumn
New York,2011-09-16,13.619344827088923,autumn
New York,2011-09-17,15.106356687564116,autumn
New York,2011-09-18,10.021357669728014,autumn
New York,2011-09-19,17.440089564907897,autumn
New York,2011-09-20,11.330282331375743,autumn
New York,2011-09-21,18.764516656188906,autumn
New York,2011-09-22,14.692278552912008,autumn
New York,2011-09-23,13.783937537408564,autumn
New York,2011-09-24,14.187231542402293,autumn
New York,2011-09-25,11.206512962421531,autumn
New York,2011-09-26,9.338166729829767,autumn
New York,2011-09-27,16.802877839209792,autumn
New York,2011-09-28,20.774432464930854,autumn
New York,2011-09-29,18.372690009312382,autumn
New York,2011-09-30,10.63506013987324,autumn
New York,2011-10-01,6.380727433294896,autumn
New York,2011-10-02,23.5230188737958,autumn
New York,2011-10-03,6.044227124772124,autumn
New York,2011-10-04,22.644428112135543,autumn
New York,2011-10-05,13.894355064493862,autumn
New York,2011-10-06,5.798805392484574,autumn
New York,2011-10-07,14.980605011729624,autumn
New York,2011-10-08,11.182084134968475,autumn
New York,2011-10-09,14.482939230825243,autumn
New York,2011-10-10,15.105953732250526,autumn
New York,2011-10-11,17.43347772830569,autumn
New York,2011-10-12,13.273504238264293,autumn
New York,2011-10-13,24.16304097277546,autumn
